n_train_catalysts,seed,mean_train_yield,test_mae
50.0,27.0,19.27735192587037,12.070717966305486
50.0,28.0,20.061942655693517,8.622367528384622
50.0,29.0,19.802878853754628,10.69453264204093
50.0,30.0,18.27023400905463,11.637226598934523
50.0,31.0,20.950881288989812,10.062841115912871
50.0,32.0,17.92643562332407,11.351610596974572
50.0,33.0,19.611393735714813,9.807700631172052
50.0,34.0,19.55990631076574,13.673835460562607
50.0,35.0,17.996824019088884,12.031358566536626
50.0,36.0,20.055693385412035,14.113786685355844
50.0,37.0,18.86254957610741,8.136477644440196
50.0,38.0,18.710149591513886,14.744971115846436
50.0,39.0,19.30880347342685,10.522499630498693
50.0,40.0,20.180350037633332,11.912981819502221
50.0,41.0,18.138019865071293,9.883260609934327
50.0,42.0,18.73227418069815,10.713903150977554
50.0,43.0,18.288525476277776,11.389440240058539
50.0,44.0,20.403465620149998,9.91984911521176
50.0,45.0,18.81506962568796,16.147181725155765
50.0,46.0,19.663628007609255,11.471020201399636
50.0,47.0,19.091278921599073,14.155459556207319
50.0,48.0,18.157246209012033,11.497661355768638
50.0,49.0,19.973524083158335,10.283545892691127
50.0,50.0,18.512600260618516,13.656894318670775
50.0,51.0,18.568011434656476,12.105494732198297
50.0,52.0,19.58860423684722,10.815735198345267
50.0,53.0,19.725235874788886,12.54508376635178
50.0,54.0,18.721206230445368,11.329989458530168
50.0,55.0,17.871998932860183,11.269235878037486
50.0,56.0,18.5507758145787,10.750119451362362
50.0,57.0,18.60538850426389,11.57092762851407
50.0,58.0,18.016308050154628,12.49644961267798
50.0,59.0,18.02967270976944,13.289891806936998
50.0,60.0,18.76208455636111,10.519790243618905
50.0,61.0,18.66175890533796,9.450448484857676
50.0,62.0,19.723372603124073,12.485259612565253
50.0,63.0,19.497333402746293,12.50752112652542
50.0,64.0,18.343707334816663,14.001100164512701
50.0,65.0,19.726720189380554,11.238993264293018
50.0,66.0,19.547427827204626,13.809726314755912
50.0,67.0,18.941633312310184,13.604006266235862
50.0,68.0,17.006134430445368,10.910923742421598
50.0,69.0,19.569859256479628,11.527122802120058
50.0,70.0,20.420805226733332,12.021834075160864
50.0,71.0,18.968606341031478,9.946966039887322
50.0,72.0,20.09467966547407,11.081198764733497
50.0,73.0,21.437761194565738,11.840505871882835
50.0,74.0,20.051681602060185,12.038202329307484
